DATA ,MÊS,ANO,UF,COD IBGE,MUNICIPIO,longitude,latitude,N.animais,ID. GÊNERO,CALLITHRIX,SAPAJUS,CEBUS,ALOUATTA,SAIMIRI,"OUTRO
especificar ",
2009-04-10,ABRIL,2009,RS,431043,IPÊ,-51.279910,-28.818328,1,SIM,,,,1,,,
2009-04-05,ABRIL,2009,RS,431043,IPÊ,-51.279910,-28.818328,1,SIM,,,,1,,,
2009-04-14,ABRIL,2009,RS,431043,IPÊ,-51.279910,-28.818328,1,SIM,,,,1,,,
2009-04-15,ABRIL,2009,RS,431043,IPÊ,-51.279910,-28.818328,1,SIM,,,,1,,,
2009-04-16,ABRIL,2009,RS,431043,IPÊ,-51.279910,-28.818328,2,SIM,,,,2,,,
2009-04-16,ABRIL,2009,RS,431043,IPÊ,-51.279910,-28.818328,2,SIM,,,,2,,,
2009-04-20,ABRIL,2009,RS,431043,IPÊ,-51.279910,-28.818328,1,SIM,,,,1,,,
2009-04-25,ABRIL,2009,RS,431043,IPÊ,-51.279910,-28.818328,5,SIM,,,,5,,,
2009-04-22,ABRIL,2009,RS,431043,IPÊ,-51.279910,-28.818328,2,SIM,,,,2,,,
2009-04-20,ABRIL,2009,RS,431043,IPÊ,-51.279910,-28.818328,3,SIM,,,,3,,,
2009-05-01,MAIO,2009,RS,431043,IPÊ,-51.279910,-28.818328,1,SIM,,,,1,,,
2009-05-01,MAIO,2009,RS,431043,IPÊ,-51.279910,-28.818328,2,SIM,,,,2,,,
2009-05-07,MAIO,2009,RS,431043,IPÊ,-51.279910,-28.818328,2,SIM,,,,2,,,
2009-05-20,MAIO,2009,RS,431043,IPÊ,-51.279910,-28.818328,4,SIM,,,,4,,,
2009-05-27,MAIO,2009,RS,431043,IPÊ,-51.279910,-28.818328,1,SIM,,,,1,,,
2002-11-14,NOVEMBRO,2002,RS,431110,JAGUARI,-54.693847,-29.497347,1,SIM,,,,1,,,
2009-01-05,JANEIRO,2009,RS,431110,JAGUARI,-54.693847,-29.497347,2,SIM,,,,2,,,
2009-01-07,JANEIRO,2009,RS,431110,JAGUARI,-54.693847,-29.497347,2,SIM,,,,2,,,
2009-01-09,JANEIRO,2009,RS,431110,JAGUARI,-54.693847,-29.497347,1,SIM,,,,1,,,
2009-01-10,JANEIRO,2009,RS,431110,JAGUARI,-54.693847,-29.497347,1,SIM,,,,1,,,
2009-01-11,JANEIRO,2009,RS,431110,JAGUARI,-54.693847,-29.497347,2,SIM,,,,2,,,
2009-01-12,JANEIRO,2009,RS,431110,JAGUARI,-54.693847,-29.497347,4,SIM,,,,4,,,
2009-01-12,JANEIRO,2009,RS,431110,JAGUARI,-54.693847,-29.497347,1,SIM,,,,1,,,
2009-01-13,JANEIRO,2009,RS,431110,JAGUARI,-54.693847,-29.497347,8,SIM,,,,8,,,
2009-01-16,JANEIRO,2009,RS,431110,JAGUARI,-54.693847,-29.497347,1,SIM,,,,1,,,
2009-01-20,JANEIRO,2009,RS,431110,JAGUARI,-54.693847,-29.497347,1,SIM,,,,1,,,
2009-01-20,JANEIRO,2009,RS,431110,JAGUARI,-54.693847,-29.497347,4,SIM,,,,4,,,
2009-01-26,JANEIRO,2009,RS,431110,JAGUARI,-54.693847,-29.497347,2,SIM,,,,2,,,
2009-01-26,JANEIRO,2009,RS,431110,JAGUARI,-54.693847,-29.497347,1,SIM,,,,1,,,
2009-01-28,JANEIRO,2009,RS,431110,JAGUARI,-54.693847,-29.497347,1,SIM,,,,1,,,
2009-01-28,JANEIRO,2009,RS,431110,JAGUARI,-54.693847,-29.497347,3,SIM,,,,3,,,
2009-01-28,JANEIRO,2009,RS,431110,JAGUARI,-54.693847,-29.497347,1,SIM,,,,1,,,
2009-03-05,MARÇO,2009,RS,431110,JAGUARI,-54.693847,-29.497347,1,SIM,,,,1,,,
2009-03-11,MARÇO,2009,RS,431110,JAGUARI,-54.693847,-29.497347,2,SIM,,,,2,,,
2009-03-20,MARÇO,2009,RS,431110,JAGUARI,-54.693847,-29.497347,1,SIM,,,,1,,,
2009-03-23,MARÇO,2009,RS,431110,JAGUARI,-54.693847,-29.497347,1,SIM,,,,1,,,
2009-04-09,ABRIL,2009,RS,431110,JAGUARI,-54.693847,-29.497347,2,SIM,,,,2,,,
2009-04-09,ABRIL,2009,RS,431110,JAGUARI,-54.693847,-29.497347,1,SIM,,,,1,,,
2009-04-09,ABRIL,2009,RS,431110,JAGUARI,-54.693847,-29.497347,4,SIM,,,,4,,,
2009-04-16,ABRIL,2009,RS,431110,JAGUARI,-54.693847,-29.497347,4,SIM,,,,4,,,
2009-04-16,ABRIL,2009,RS,431110,JAGUARI,-54.693847,-29.497347,1,SIM,,,,1,,,
2009-04-20,ABRIL,2009,RS,431110,JAGUARI,-54.693847,-29.497347,1,SIM,,,,1,,,
2009-04-20,ABRIL,2009,RS,431110,JAGUARI,-54.693847,-29.497347,1,SIM,,,,1,,,
2008-12-01,DEZEMBRO,2008,RS,431115,JÓIA,-54.115965,-28.645624,5,SIM,,,,5,,,
2008-12-02,DEZEMBRO,2008,RS,431115,JÓIA,-54.115965,-28.645624,5,SIM,,,,5,,,
2008-12-08,DEZEMBRO,2008,RS,431115,JÓIA,-54.115965,-28.645624,8,SIM,,,,8,,,
2008-12-09,DEZEMBRO,2008,RS,431115,JÓIA,-54.115965,-28.645624,4,SIM,,,,4,,,
2008-12-10,DEZEMBRO,2008,RS,431120,JÚLIO DE CASTILHOS,-53.683100,-29.226449,4,SIM,,,,4,,,
2008-12-16,DEZEMBRO,2008,RS,431120,JÚLIO DE CASTILHOS,-53.683100,-29.226449,2,SIM,,,,2,,,
2009-01-27,JANEIRO,2009,RS,431130,LAGOA VERMELHA,-51.527229,-28.208870,1,SIM,,,,1,,,
2009-02-15,FEVEREIRO,2009,RS,431130,LAGOA VERMELHA,-51.527229,-28.208870,4,SIM,,,,4,,,
2009-02-17,FEVEREIRO,2009,RS,431130,LAGOA VERMELHA,-51.527229,-28.208870,6,SIM,,,,6,,,
2009-02-19,FEVEREIRO,2009,RS,431130,LAGOA VERMELHA,-51.527229,-28.208870,1,SIM,,,,1,,,
2009-02-20,FEVEREIRO,2009,RS,431130,LAGOA VERMELHA,-51.527229,-28.208870,4,SIM,,,,4,,,
2009-02-20,FEVEREIRO,2009,RS,431130,LAGOA VERMELHA,-51.527229,-28.208870,1,SIM,,,,1,,,
2009-02-22,FEVEREIRO,2009,RS,431130,LAGOA VERMELHA,-51.527229,-28.208870,2,SIM,,,,2,,,
2009-02-24,FEVEREIRO,2009,RS,431130,LAGOA VERMELHA,-51.527229,-28.208870,1,SIM,,,,1,,,
2009-02-26,FEVEREIRO,2009,RS,431130,LAGOA VERMELHA,-51.527229,-28.208870,4,SIM,,,,4,,,
2009-02-27,FEVEREIRO,2009,RS,431130,LAGOA VERMELHA,-51.527229,-28.208870,1,SIM,,,,1,,,
2009-02-27,FEVEREIRO,2009,RS,431130,LAGOA VERMELHA,-51.527229,-28.208870,1,SIM,,,,1,,,
2009-03-04,MARÇO,2009,RS,431130,LAGOA VERMELHA,-51.527229,-28.208870,1,SIM,,,,1,,,
2009-03-05,MARÇO,2009,RS,431130,LAGOA VERMELHA,-51.527229,-28.208870,1,SIM,,,,1,,,
2009-03-05,MARÇO,2009,RS,431130,LAGOA VERMELHA,-51.527229,-28.208870,4,SIM,,,,4,,,
2009-03-09,MARÇO,2009,RS,431130,LAGOA VERMELHA,-51.527229,-28.208870,1,SIM,,,,1,,,
2009-03-13,MARÇO,2009,RS,431130,LAGOA VERMELHA,-51.527229,-28.208870,4,SIM,,,,4,,,
2009-03-16,MARÇO,2009,RS,431130,LAGOA VERMELHA,-51.527229,-28.208870,1,SIM,,,,1,,,
2009-03-16,MARÇO,2009,RS,431130,LAGOA VERMELHA,-51.527229,-28.208870,1,SIM,,,,1,,,
2009-03-23,MARÇO,2009,RS,431130,LAGOA VERMELHA,-51.527229,-28.208870,1,SIM,,,,1,,,
2009-03-23,MARÇO,2009,RS,431130,LAGOA VERMELHA,-51.527229,-28.208870,4,SIM,,,,4,,,
2009-03-25,MARÇO,2009,RS,431130,LAGOA VERMELHA,-51.527229,-28.208870,1,SIM,,,,1,,,
2009-03-27,MARÇO,2009,RS,431130,LAGOA VERMELHA,-51.527229,-28.208870,2,SIM,,,,2,,,
2009-04-01,ABRIL,2009,RS,431130,LAGOA VERMELHA,-51.527229,-28.208870,1,SIM,,,,1,,,
2009-04-01,ABRIL,2009,RS,431130,LAGOA VERMELHA,-51.527229,-28.208870,3,SIM,,,,3,,,
2009-04-04,ABRIL,2009,RS,431130,LAGOA VERMELHA,-51.527229,-28.208870,4,SIM,,,,4,,,
2009-04-27,ABRIL,2009,RS,431130,LAGOA VERMELHA,-51.527229,-28.208870,2,SIM,,,,2,,,
2009-04-20,ABRIL,2009,RS,431198,MARIANA PIMENTEL,-51.587343,-30.353622,1,SIM,,,,1,,,
2009-04-17,ABRIL,2009,RS,431198,MARIANA PIMENTEL,-51.587343,-30.353622,9,SIM,,,,9,,,
2009-04-17,ABRIL,2009,RS,431198,MARIANA PIMENTEL,-51.587343,-30.353622,11,SIM,,,,11,,,
2008-11-24,NOVEMBRO,2008,RS,431217,MATO QUEIMADO,-54.616837,-28.255816,1,SIM,,,,1,,,
2008-12-01,DEZEMBRO,2008,RS,431217,MATO QUEIMADO,-54.616837,-28.255816,1,SIM,,,,1,,,
2009-03-28,MARÇO,2009,RS,431261,MUITOS CAPÕES,-51.184602,-28.318913,1,SIM,,,,1,,,
2009-04-01,ABRIL,2009,RS,431261,MUITOS CAPÕES,-51.184602,-28.318913,1,SIM,,,,1,,,
2009-04-01,ABRIL,2009,RS,431261,MUITOS CAPÕES,-51.184602,-28.318913,1,SIM,,,,1,,,
2009-04-08,ABRIL,2009,RS,431261,MUITOS CAPÕES,-51.184602,-28.318913,1,SIM,,,,1,,,
2009-04-08,ABRIL,2009,RS,431261,MUITOS CAPÕES,-51.184602,-28.318913,6,SIM,,,,6,,,
2009-04-15,ABRIL,2009,RS,431261,MUITOS CAPÕES,-51.184602,-28.318913,1,SIM,,,,1,,,
2009-04-22,ABRIL,2009,RS,431261,MUITOS CAPÕES,-51.184602,-28.318913,4,SIM,,,,4,,,
2009-04-23,ABRIL,2009,RS,431261,MUITOS CAPÕES,-51.184602,-28.318913,4,SIM,,,,4,,,
2009-03-23,MARÇO,2009,RS,431330,NOVA PRATA,-51.608996,-28.783945,1,SIM,,,,1,,,
2009-04-11,ABRIL,2009,RS,431330,NOVA PRATA,-51.608996,-28.783945,1,SIM,,,,1,,,
2009-05-06,MAIO,2009,RS,431330,NOVA PRATA,-51.608996,-28.783945,1,SIM,,,,1,,,
2009-03-23,MARÇO,2009,RS,431446,PINHAL DA SERRA,-51.170103,-27.876665,6,SIM,,,,6,,,
2009-04-07,ABRIL,2009,RS,431446,PINHAL DA SERRA,-51.170103,-27.876665,1,SIM,,,,1,,,
2009-05-21,MAIO,2009,RS,431446,PINHAL DA SERRA,-51.170103,-27.876665,4,SIM,,,,4,,,
2009-05-26,MAIO,2009,RS,431446,PINHAL DA SERRA,-51.170103,-27.876665,3,SIM,,,,3,,,
2008-11-28,NOVEMBRO,2008,RS,431455,PIRAPÓ,-55.200310,-28.045316,3,SIM,,,,3,,,
2008-12-05,DEZEMBRO,2008,RS,431455,PIRAPÓ,-55.200310,-28.045316,1,SIM,,,,1,,,
2008-12-19,DEZEMBRO,2008,RS,431455,PIRAPÓ,-55.200310,-28.045316,1,SIM,,,,1,,,
2008-12-19,DEZEMBRO,2008,RS,431455,PIRAPÓ,-55.200310,-28.045316,4,SIM,,,,4,,,
2008-12-23,DEZEMBRO,2008,RS,431455,PIRAPÓ,-55.200310,-28.045316,1,SIM,,,,1,,,
2009-01-12,JANEIRO,2009,RS,431455,PIRAPÓ,-55.200310,-28.045316,2,SIM,,,,2,,,
2009-03-13,MARÇO,2009,RS,431517,PROTÁSIO ALVES,-51.473632,-28.756713,1,SIM,,,,1,,,
2009-04-09,ABRIL,2009,RS,431517,PROTÁSIO ALVES,-51.473632,-28.756713,4,SIM,,,,4,,,
2009-04-07,ABRIL,2009,RS,431517,PROTÁSIO ALVES,-51.473632,-28.756713,1,SIM,,,,1,,,
2008-12-15,DEZEMBRO,2008,RS,431532,QUEVEDOS,-54.071255,-29.351921,1,SIM,,,,1,,,
2008-12-18,DEZEMBRO,2008,RS,431532,QUEVEDOS,-54.071255,-29.351921,1,SIM,,,,1,,,
2008-12-17,DEZEMBRO,2008,RS,431532,QUEVEDOS,-54.071255,-29.351921,2,SIM,,,,2,,,
2009-01-19,JANEIRO,2009,RS,431550,RESTINGA SECA,-53.370569,-29.813949,1,SIM,,,,1,,,
2009-01-28,JANEIRO,2009,RS,431550,RESTINGA SECA,-53.370569,-29.813949,1,SIM,,,,1,,,
2009-01-28,JANEIRO,2009,RS,431550,RESTINGA SECA,-53.370569,-29.813949,1,SIM,,,,1,,,
2009-01-30,JANEIRO,2009,RS,431550,RESTINGA SECA,-53.370569,-29.813949,1,SIM,,,,1,,,
2009-02-02,FEVEREIRO,2009,RS,431550,RESTINGA SECA,-53.370569,-29.813949,1,SIM,,,,1,,,
2009-02-05,FEVEREIRO,2009,RS,431550,RESTINGA SECA,-53.370569,-29.813949,1,SIM,,,,1,,,
2009-02-03,FEVEREIRO,2009,RS,431550,RESTINGA SECA,-53.370569,-29.813949,1,SIM,,,,1,,,
2009-02-16,FEVEREIRO,2009,RS,431550,RESTINGA SECA,-53.370569,-29.813949,1,SIM,,,,1,,,
2009-04-02,ABRIL,2009,RS,431550,RESTINGA SECA,-53.370569,-29.813949,1,SIM,,,,1,,,
2009-05-22,MAIO,2009,RS,431550,RESTINGA SECA,-53.370569,-29.813949,1,SIM,,,,1,,,
2009-05-28,MAIO,2009,RS,431550,RESTINGA SECA,-53.370569,-29.813949,2,SIM,,,,2,,,
2009-04-22,ABRIL,2009,RS,431550,RESTINGA SECA,-53.370569,-29.813949,1,SIM,,,,1,,,
2009-05-22,MAIO,2009,RS,431550,RESTINGA SECA,-53.370569,-29.813949,1,SIM,,,,1,,,
2009-06-02,JUNHO,2009,RS,431550,RESTINGA SECA,-53.370569,-29.813949,1,SIM,,,,1,,,
2009-06-04,JUNHO,2009,RS,431550,RESTINGA SECA,-53.370569,-29.813949,1,SIM,,,,1,,,
2009-01-04,JANEIRO,2009,RS,431570,RIO PARDO,-52.379018,-29.985626,1,SIM,,,,1,,,
2009-01-15,JANEIRO,2009,RS,431570,RIO PARDO,-52.379018,-29.985626,1,SIM,,,,1,,,
2009-03-26,MARÇO,2009,RS,431570,RIO PARDO,-52.379018,-29.985626,1,SIM,,,,1,,,
2009-02-28,FEVEREIRO,2009,RS,431570,RIO PARDO,-52.379018,-29.985626,1,SIM,,,,1,,,
2009-03-23,MARÇO,2009,RS,431570,RIO PARDO,-52.379018,-29.985626,1,SIM,,,,1,,,
2009-03-25,MARÇO,2009,RS,431570,RIO PARDO,-52.379018,-29.985626,1,SIM,,,,1,,,
2009-03-26,MARÇO,2009,RS,431570,RIO PARDO,-52.379018,-29.985626,1,SIM,,,,1,,,
2009-03-26,MARÇO,2009,RS,431570,RIO PARDO,-52.379018,-29.985626,2,SIM,,,,2,,,
2009-03-26,MARÇO,2009,RS,431570,RIO PARDO,-52.379018,-29.985626,2,SIM,,,,2,,,
2009-03-27,MARÇO,2009,RS,431570,RIO PARDO,-52.379018,-29.985626,1,SIM,,,,1,,,
2009-03-27,MARÇO,2009,RS,431570,RIO PARDO,-52.379018,-29.985626,1,SIM,,,,1,,,
2009-03-30,MARÇO,2009,RS,431570,RIO PARDO,-52.379018,-29.985626,2,SIM,,,,2,,,
2009-04-03,ABRIL,2009,RS,431570,RIO PARDO,-52.379018,-29.985626,1,SIM,,,,1,,,
2009-04-05,ABRIL,2009,RS,431570,RIO PARDO,-52.379018,-29.985626,1,SIM,,,,1,,,
2009-04-06,ABRIL,2009,RS,431570,RIO PARDO,-52.379018,-29.985626,1,SIM,,,,1,,,
2009-04-07,ABRIL,2009,RS,431570,RIO PARDO,-52.379018,-29.985626,2,SIM,,,,2,,,
2009-04-07,ABRIL,2009,RS,431570,RIO PARDO,-52.379018,-29.985626,1,SIM,,,,1,,,
2009-04-08,ABRIL,2009,RS,431570,RIO PARDO,-52.379018,-29.985626,1,SIM,,,,1,,,
2009-04-14,ABRIL,2009,RS,431570,RIO PARDO,-52.379018,-29.985626,1,SIM,,,,1,,,
2009-04-15,ABRIL,2009,RS,431570,RIO PARDO,-52.379018,-29.985626,3,SIM,,,,3,,,
2009-04-20,ABRIL,2009,RS,431570,RIO PARDO,-52.379018,-29.985626,3,SIM,,,,3,,,
2009-04-14,ABRIL,2009,RS,431570,RIO PARDO,-52.379018,-29.985626,1,SIM,,,,1,,,
2009-04-30,ABRIL,2009,RS,431570,RIO PARDO,-52.379018,-29.985626,1,SIM,,,,1,,,
2009-03-30,MARÇO,2009,RS,431570,RIO PARDO,-52.379018,-29.985626,1,SIM,,,,1,,,
2009-01-19,JANEIRO,2009,RS,431680,SANTA CRUZ DO SUL,-52.429929,-29.719768,2,SIM,,,,2,,,
2009-02-26,FEVEREIRO,2009,RS,431680,SANTA CRUZ DO SUL,-52.429929,-29.719768,6,SIM,,,,6,,,
2009-03-12,MARÇO,2009,RS,431680,SANTA CRUZ DO SUL,-52.429929,-29.719768,1,SIM,,,,1,,,
2009-03-24,MARÇO,2009,RS,431680,SANTA CRUZ DO SUL,-52.429929,-29.719768,1,SIM,,,,1,,,
2009-03-24,MARÇO,2009,RS,431680,SANTA CRUZ DO SUL,-52.429929,-29.719768,1,SIM,,,,1,,,
2009-03-25,MARÇO,2009,RS,431680,SANTA CRUZ DO SUL,-52.429929,-29.719768,3,SIM,,,,3,,,
2009-03-26,MARÇO,2009,RS,431680,SANTA CRUZ DO SUL,-52.429929,-29.719768,1,SIM,,,,1,,,
2009-03-27,MARÇO,2009,RS,431680,SANTA CRUZ DO SUL,-52.429929,-29.719768,2,SIM,,,,2,,,
2009-03-31,MARÇO,2009,RS,431680,SANTA CRUZ DO SUL,-52.429929,-29.719768,1,SIM,,,,1,,,
2009-03-31,MARÇO,2009,RS,431680,SANTA CRUZ DO SUL,-52.429929,-29.719768,2,SIM,,,,2,,,
2009-03-31,MARÇO,2009,RS,431680,SANTA CRUZ DO SUL,-52.429929,-29.719768,4,SIM,,,,4,,,
2009-04-07,ABRIL,2009,RS,431680,SANTA CRUZ DO SUL,-52.429929,-29.719768,1,SIM,,,,1,,,
2009-04-08,ABRIL,2009,RS,431680,SANTA CRUZ DO SUL,-52.429929,-29.719768,1,SIM,,,,1,,,
2009-04-08,ABRIL,2009,RS,431680,SANTA CRUZ DO SUL,-52.429929,-29.719768,2,SIM,,,,2,,,
2009-04-07,ABRIL,2009,RS,431680,SANTA CRUZ DO SUL,-52.429929,-29.719768,2,SIM,,,,2,,,
2009-01-18,JANEIRO,2009,RS,431690,SANTA MARIA,-53.808675,-29.685582,3,SIM,,,,3,,,
2009-01-19,JANEIRO,2009,RS,431690,SANTA MARIA,-53.808675,-29.685582,1,SIM,,,,1,,,
2009-02-03,FEVEREIRO,2009,RS,431690,SANTA MARIA,-53.808675,-29.685582,3,SIM,,,,3,,,
2009-02-05,FEVEREIRO,2009,RS,431690,SANTA MARIA,-53.808675,-29.685582,1,SIM,,,,1,,,
2009-02-17,FEVEREIRO,2009,RS,431690,SANTA MARIA,-53.808675,-29.685582,3,SIM,,,,3,,,
2009-03-09,MARÇO,2009,RS,431690,SANTA MARIA,-53.808675,-29.685582,1,SIM,,,,1,,,
2009-03-27,MARÇO,2009,RS,431690,SANTA MARIA,-53.808675,-29.685582,1,SIM,,,,1,,,
2009-03-27,MARÇO,2009,RS,431690,SANTA MARIA,-53.808675,-29.685582,1,SIM,,,,1,,,
2009-03-01,MARÇO,2009,RS,431700,SANTANA DA BOA VISTA,-53.115875,-30.874703,2,SIM,,,,2,,,
2009-04-12,ABRIL,2009,RS,431700,SANTANA DA BOA VISTA,-53.115875,-30.874703,1,SIM,,,,1,,,
2009-04-13,ABRIL,2009,RS,431700,SANTANA DA BOA VISTA,-53.115875,-30.874703,1,SIM,,,,1,,,
2009-04-14,ABRIL,2009,RS,431700,SANTANA DA BOA VISTA,-53.115875,-30.874703,1,SIM,,,,1,,,
2009-04-15,ABRIL,2009,RS,431700,SANTANA DA BOA VISTA,-53.115875,-30.874703,1,SIM,,,,1,,,
2009-04-16,ABRIL,2009,RS,431700,SANTANA DA BOA VISTA,-53.115875,-30.874703,1,SIM,,,,1,,,
2009-04-17,ABRIL,2009,RS,431700,SANTANA DA BOA VISTA,-53.115875,-30.874703,1,SIM,,,,1,,,
2009-04-20,ABRIL,2009,RS,431700,SANTANA DA BOA VISTA,-53.115875,-30.874703,1,SIM,,,,1,,,
2009-05-11,MAIO,2009,RS,431700,SANTANA DA BOA VISTA,-53.115875,-30.874703,6,SIM,,,,6,,,
2009-05-11,MAIO,2009,RS,431700,SANTANA DA BOA VISTA,-53.115875,-30.874703,4,SIM,,,,4,,,
S/INFORM,JANEIRO,2003,RS,431740,SANTIAGO,-54.869076,-29.191460,1,NÃO,,,,,,,
S/INFORM,JUNHO,2001,RS,431770,SANTO ANTÔNIO DAS MISSÕES,-55.224557,-28.508097,40,SIM,,,,40,,,
2008-11-10,NOVEMBRO,2008,RS,431770,SANTO ANTÔNIO DAS MISSÕES,-55.224557,-28.508097,1,SIM,,,,1,,,
2008-11-28,NOVEMBRO,2008,RS,431770,SANTO ANTÔNIO DAS MISSÕES,-55.224557,-28.508097,1,SIM,,,,1,,,
2008-12-16,DEZEMBRO,2008,RS,431770,SANTO ANTÔNIO DAS MISSÕES,-55.224557,-28.508097,3,SIM,,,,3,,,
2008-12-16,DEZEMBRO,2008,RS,431770,SANTO ANTÔNIO DAS MISSÕES,-55.224557,-28.508097,4,SIM,,,,4,,,
2008-12-16,DEZEMBRO,2008,RS,431770,SANTO ANTÔNIO DAS MISSÕES,-55.224557,-28.508097,8,SIM,,,,8,,,
2008-12-16,DEZEMBRO,2008,RS,431770,SANTO ANTÔNIO DAS MISSÕES,-55.224557,-28.508097,3,SIM,,,,3,,,
2008-12-16,DEZEMBRO,2008,RS,431770,SANTO ANTÔNIO DAS MISSÕES,-55.224557,-28.508097,2,SIM,,,,2,,,
2008-12-16,DEZEMBRO,2008,RS,431770,SANTO ANTÔNIO DAS MISSÕES,-55.224557,-28.508097,12,SIM,,,,12,,,
2008-12-16,DEZEMBRO,2008,RS,431770,SANTO ANTÔNIO DAS MISSÕES,-55.224557,-28.508097,2,SIM,,,,2,,,
2008-12-16,DEZEMBRO,2008,RS,431770,SANTO ANTÔNIO DAS MISSÕES,-55.224557,-28.508097,2,SIM,,,,2,,,
2008-12-16,DEZEMBRO,2008,RS,431770,SANTO ANTÔNIO DAS MISSÕES,-55.224557,-28.508097,3,SIM,,,,3,,,
2008-12-16,DEZEMBRO,2008,RS,431770,SANTO ANTÔNIO DAS MISSÕES,-55.224557,-28.508097,2,SIM,,,,2,,,
2008-12-16,DEZEMBRO,2008,RS,431770,SANTO ANTÔNIO DAS MISSÕES,-55.224557,-28.508097,8,SIM,,,,8,,,
2008-12-16,DEZEMBRO,2008,RS,431770,SANTO ANTÔNIO DAS MISSÕES,-55.224557,-28.508097,5,SIM,,,,5,,,
